Item,Subject_Gender,Object_Gender,Word,WordNo,RT
24,mis,mis,missie,14.0,337.6666666666667
24,mis,mis,zat,15.0,395.6666666666667
24,mis,mis,zij,16.0,385.6666666666667
24,mis,mis,in,17.0,360.0
24,mis,mis,een,18.0,266.6666666666667
24,mis,mis,bijna,19.0,523.3333333333334
24,mis,mis,geluidsdichte,20.0,697.0
24,mis,mis,bunker.,21.0,582.3333333333334
25,match,match,De,1.0,323.3333333333333
25,match,match,uitsmijter,2.0,178.0
25,match,match,overlegde,3.0,259.0
25,match,match,met,4.0,290.3333333333333
25,match,match,een,5.0,236.0
25,match,match,gastheer,6.0,233.0
25,match,match,over,7.0,288.6666666666667
25,match,match,het,8.0,242.33333333333334
25,match,match,deurbeleid,9.0,248.66666666666666
25,match,match,die,10.0,271.3333333333333
25,match,match,avond.,11.0,254.66666666666666
25,match,match,Al,12.0,370.0
25,match,match,een,13.0,218.0
25,match,match,aantal,14.0,209.0
25,match,match,jaar,15.0,231.66666666666666
25,match,match,had,16.0,243.0
25,match,match,hij,17.0,223.33333333333334
25,match,match,tijdens,18.0,207.0
25,match,match,zulke,19.0,214.0
25,match,match,grote,20.0,198.66666666666666
25,match,match,feesten,21.0,343.3333333333333
25,match,match,gewerkt.,22.0,268.6666666666667
25,match,mis,De,1.0,895.3333333333334
25,match,mis,uitsmijter,2.0,459.6666666666667
25,match,mis,overlegde,3.0,584.3333333333334
25,match,mis,met,4.0,362.6666666666667
25,match,mis,een,5.0,339.5
25,match,mis,gastvrouw,6.0,476.6666666666667
25,match,mis,over,7.0,363.0
25,match,mis,het,8.0,519.6666666666666
25,match,mis,deurbeleid,9.0,521.3333333333334
25,match,mis,die,10.0,349.3333333333333
25,match,mis,avond.,11.0,393.3333333333333
25,match,mis,Al,12.0,365.0
25,match,mis,een,13.0,356.3333333333333
25,match,mis,aantal,14.0,261.6666666666667
25,match,mis,jaar,15.0,273.6666666666667
25,match,mis,had,16.0,359.3333333333333
25,match,mis,hij,17.0,328.3333333333333
25,match,mis,tijdens,18.0,371.0
25,match,mis,zulke,19.0,345.6666666666667
25,match,mis,grote,20.0,365.6666666666667
25,match,mis,feesten,21.0,409.0
25,match,mis,gewerkt.,22.0,417.0
25,mis,match,De,1.0,361.0
25,mis,match,uitsmijter,2.0,420.0
25,mis,match,overlegde,3.0,479.5
25,mis,match,met,4.0,404.0
25,mis,match,een,5.0,394.0
25,mis,match,gastvrouw,6.0,806.5
25,mis,match,over,7.0,373.5
25,mis,match,het,8.0,355.5
25,mis,match,deurbeleid,9.0,417.5
25,mis,match,die,10.0,432.5
25,mis,match,avond.,11.0,611.5
25,mis,match,Al,12.0,508.5
25,mis,match,een,13.0,372.5
25,mis,match,aantal,14.0,658.5
25,mis,match,jaar,15.0,373.5
25,mis,match,had,16.0,354.5
25,mis,match,zij,17.0,464.0
25,mis,match,tijdens,18.0,467.0
25,mis,match,zulke,19.0,369.5
25,mis,match,grote,20.0,376.0
25,mis,match,feesten,21.0,393.0
25,mis,match,gewerkt.,22.0,440.5
25,mis,mis,De,1.0,319.0
25,mis,mis,uitsmijter,2.0,400.3333333333333
25,mis,mis,overlegde,3.0,386.6666666666667
25,mis,mis,met,4.0,349.0
25,mis,mis,een,5.0,360.0
25,mis,mis,gastheer,6.0,366.0
25,mis,mis,over,7.0,397.6666666666667
25,mis,mis,het,8.0,368.6666666666667
25,mis,mis,deurbeleid,9.0,408.3333333333333
25,mis,mis,die,10.0,432.0
25,mis,mis,avond.,11.0,412.0
25,mis,mis,Al,12.0,443.6666666666667
25,mis,mis,een,13.0,418.3333333333333
25,mis,mis,aantal,14.0,426.0
25,mis,mis,jaar,15.0,353.0
25,mis,mis,had,16.0,324.6666666666667
25,mis,mis,zij,17.0,328.0
25,mis,mis,tijdens,18.0,370.3333333333333
25,mis,mis,zulke,19.0,363.3333333333333
25,mis,mis,grote,20.0,369.0
25,mis,mis,feesten,21.0,429.3333333333333
25,mis,mis,gewerkt.,22.0,684.3333333333334
26,match,match,De,1.0,324.0
26,match,match,opzichter,2.0,263.5
26,match,match,liet,3.0,401.0
26,match,match,aan,4.0,334.5
26,match,match,een,5.0,276.0
26,match,match,directeur,6.0,261.5
26,match,match,de,7.0,306.0
26,match,match,bouwplaats,8.0,284.5
26,match,match,zien,9.0,371.5
26,match,match,die,10.0,316.5
26,match,match,maand.,11.0,770.5
26,match,match,Al,12.0,308.5
26,match,match,enkele,13.0,402.0
26,match,match,weken,14.0,266.5
26,match,match,was,15.0,304.0
26,match,match,hij,16.0,784.5
26,match,match,de,17.0,214.5
26,match,match,deur,18.0,346.5
26,match,match,niet,19.0,389.0
26,match,match,uitgeweest.,20.0,829.0
26,match,mis,De,1.0,417.6666666666667
26,match,mis,opzichter,2.0,561.6666666666666
26,match,mis,liet,3.0,336.6666666666667
26,match,mis,aan,4.0,385.3333333333333
26,match,mis,een,5.0,371.0
26,match,mis,directrice,6.0,524.3333333333334
26,match,mis,de,7.0,323.6666666666667
26,match,mis,bouwplaats,8.0,361.3333333333333
26,match,mis,zien,9.0,551.0
26,match,mis,die,10.0,408.0
26,match,mis,maand.,11.0,947.0
26,match,mis,Al,12.0,408.6666666666667
26,match,mis,enkele,13.0,312.0
26,match,mis,weken,14.0,310.3333333333333
26,match,mis,was,15.0,313.6666666666667
26,match,mis,hij,16.0,312.3333333333333
26,match,mis,de,17.0,296.0
26,match,mis,deur,18.0,323.0
26,match,mis,niet,19.0,342.6666666666667
26,match,mis,uitgeweest.,20.0,544.3333333333334
26,mis,match,De,1.0,332.6666666666667
26,mis,match,opzichter,2.0,295.0
26,mis,match,liet,3.0,339.0
26,mis,match,aan,4.0,290.3333333333333
26,mis,match,een,5.0,235.33333333333334
26,mis,match,directrice,6.0,420.3333333333333
26,mis,match,de,7.0,361.6666666666667
26,mis,match,bouwplaats,8.0,272.6666666666667
26,mis,match,zien,9.0,370.0
26,mis,match,die,10.0,332.0
26,mis,match,maand.,11.0,521.6666666666666
26,mis,match,Al,12.0,372.3333333333333
26,mis,match,enkele,13.0,337.0
26,mis,match,weken,14.0,257.0
26,mis,match,was,15.0,472.6666666666667
26,mis,match,zij,16.0,304.6666666666667
26,mis,match,de,17.0,335.3333333333333
26,mis,match,deur,18.0,363.6666666666667
26,mis,match,niet,19.0,401.3333333333333
26,mis,match,uitgeweest.,20.0,568.6666666666666
26,mis,mis,De,1.0,347.3333333333333
26,mis,mis,opzichter,2.0,251.0
26,mis,mis,liet,3.0,278.0
26,mis,mis,aan,4.0,422.6666666666667
26,mis,mis,een,5.0,274.6666666666667
26,mis,mis,directeur,6.0,306.3333333333333
26,mis,mis,de,7.0,292.0
26,mis,mis,bouwplaats,8.0,300.0
26,mis,mis,zien,9.0,336.3333333333333
26,mis,mis,die,10.0,261.3333333333333
26,mis,mis,maand.,11.0,300.0
26,mis,mis,Al,12.0,395.3333333333333
26,mis,mis,enkele,13.0,316.6666666666667
26,mis,mis,weken,14.0,269.3333333333333
26,mis,mis,was,15.0,343.0
26,mis,mis,zij,16.0,265.0
26,mis,mis,de,17.0,248.66666666666666
26,mis,mis,deur,18.0,242.0
26,mis,mis,niet,19.0,278.6666666666667
26,mis,mis,uitgeweest.,20.0,249.66666666666666
27,match,match,De,1.0,432.4
27,match,match,cipier,2.0,429.4
27,match,match,gaf,3.0,385.4
27,match,match,aan,4.0,469.6
27,match,match,maar,5.0,493.8
27,match,match,één,6.0,642.75
27,match,match,��n,6.0,648.0
27,match,match,echtgenoot,7.0,438.0
27,match,match,toestemming,8.0,413.0
27,match,match,om,9.0,392.2
27,match,match,binnen,10.0,350.4
27,match,match,te,11.0,491.4
27,match,match,komen.,12.0,500.0
27,match,match,Enkele,13.0,425.8
27,match,match,uren,14.0,677.8
27,match,match,daarna,15.0,394.2
27,match,match,was,16.0,353.6
27,match,match,hij,17.0,395.6
27,match,match,nog,18.0,437.8
27,match,match,steeds,19.0,412.0
27,match,match,erg,20.0,324.8
27,match,match,chagrijnig.,21.0,762.6
27,match,mis,De,1.0,319.0
27,match,mis,cipier,2.0,277.0
27,match,mis,gaf,3.0,360.6666666666667
27,match,mis,aan,4.0,268.6666666666667
27,match,mis,maar,5.0,247.0
27,match,mis,één,6.0,420.6666666666667
27,match,mis,echtgenote,7.0,307.0
27,match,mis,toestemming,8.0,264.3333333333333
27,match,mis,om,9.0,316.3333333333333
27,match,mis,binnen,10.0,303.6666666666667
27,match,mis,te,11.0,314.6666666666667
27,match,mis,komen.,12.0,392.6666666666667
27,match,mis,Enkele,13.0,562.0
27,match,mis,uren,14.0,298.0
27,match,mis,daarna,15.0,330.0
27,match,mis,was,16.0,253.0
27,match,mis,hij,17.0,230.33333333333334
27,match,mis,nog,18.0,222.66666666666666
27,match,mis,steeds,19.0,212.66666666666666
27,match,mis,erg,20.0,309.0
27,match,mis,chagrijnig.,21.0,511.0
27,mis,match,De,1.0,337.3333333333333
27,mis,match,cipier,2.0,304.0
27,mis,match,gaf,3.0,398.0
27,mis,match,aan,4.0,302.0
27,mis,match,maar,5.0,384.3333333333333
27,mis,match,één,6.0,369.3333333333333
27,mis,match,echtgenote,7.0,436.0
27,mis,match,toestemming,8.0,401.0
27,mis,match,om,9.0,374.0
27,mis,match,binnen,10.0,314.0
27,mis,match,te,11.0,369.3333333333333
27,mis,match,komen.,12.0,431.0
27,mis,match,Enkele,13.0,356.3333333333333
27,mis,match,uren,14.0,325.0
27,mis,match,daarna,15.0,332.6666666666667
27,mis,match,was,16.0,343.0
27,mis,match,zij,17.0,337.0
27,mis,match,nog,18.0,326.3333333333333
27,mis,match,steeds,19.0,327.3333333333333
27,mis,match,erg,20.0,389.0
27,mis,match,chagrijnig.,21.0,707.0
27,mis,mis,De,1.0,315.0
27,mis,mis,cipier,2.0,313.5
27,mis,mis,gaf,3.0,307.5
27,mis,mis,aan,4.0,291.0
27,mis,mis,maar,5.0,246.5
27,mis,mis,één,6.0,321.5
27,mis,mis,echtgenoot,7.0,271.0
27,mis,mis,toestemming,8.0,373.5
27,mis,mis,om,9.0,350.0
27,mis,mis,binnen,10.0,283.0
27,mis,mis,te,11.0,383.5
27,mis,mis,komen.,12.0,1011.5
27,mis,mis,Enkele,13.0,282.0
27,mis,mis,uren,14.0,218.5
27,mis,mis,daarna,15.0,298.5
27,mis,mis,was,16.0,251.0
27,mis,mis,zij,17.0,243.5
27,mis,mis,nog,18.0,255.0
27,mis,mis,steeds,19.0,395.5
27,mis,mis,erg,20.0,380.0
27,mis,mis,chagrijnig.,21.0,1217.5
28,match,match,De,1.0,472.25
28,match,match,cabaretier,2.0,522.5
28,match,match,maakte,3.0,696.5
28,match,match,over,4.0,508.0
28,match,match,een,5.0,458.25
28,match,match,waarzegger,6.0,617.0
28,match,match,veel,7.0,455.0
28,match,match,grappen,8.0,476.0
28,match,match,tijdens,9.0,458.75
28,match,match,die,10.0,415.75
28,match,match,voorstelling.,11.0,646.75
28,match,match,De,12.0,437.5
28,match,match,vorige,13.0,403.25
28,match,match,keer,14.0,994.25
28,match,match,had,15.0,401.75
28,match,match,hij,16.0,347.5
28,match,match,zichzelf,17.0,410.75
28,match,match,weer,18.0,378.75
28,match,match,eens,19.0,436.5
28,match,match,belachelijk,20.0,483.5
28,match,match,gemaakt.,21.0,758.0
28,match,mis,De,1.0,544.5
28,match,mis,cabaretier,2.0,319.5
28,match,mis,maakte,3.0,405.0
28,match,mis,over,4.0,297.5
28,match,mis,een,5.0,391.5
28,match,mis,waarzegster,6.0,418.5
28,match,mis,veel,7.0,329.5
28,match,mis,grappen,8.0,338.5
28,match,mis,tijdens,9.0,473.5
28,match,mis,die,10.0,351.0
28,match,mis,voorstelling.,11.0,1166.5
28,match,mis,De,12.0,341.0
28,match,mis,vorige,13.0,338.0
28,match,mis,keer,14.0,396.0
28,match,mis,had,15.0,330.5
28,match,mis,hij,16.0,385.0
28,match,mis,zichzelf,17.0,320.5
28,match,mis,weer,18.0,348.5
28,match,mis,eens,19.0,369.5
28,match,mis,belachelijk,20.0,373.5
28,match,mis,gemaakt.,21.0,541.0
28,mis,match,De,1.0,323.6666666666667
28,mis,match,cabaretier,2.0,329.3333333333333
28,mis,match,maakte,3.0,256.3333333333333
28,mis,match,over,4.0,245.66666666666666
28,mis,match,een,5.0,226.66666666666666
28,mis,match,waarzegster,6.0,243.0
28,mis,match,veel,7.0,223.0
28,mis,match,grappen,8.0,243.33333333333334
28,mis,match,tijdens,9.0,234.0
28,mis,match,die,10.0,263.3333333333333
28,mis,match,voorstelling.,11.0,295.6666666666667
28,mis,match,De,12.0,360.6666666666667
28,mis,match,vorige,13.0,227.66666666666666
28,mis,match,keer,14.0,283.6666666666667
28,mis,match,had,15.0,265.0
28,mis,match,zij,16.0,242.66666666666666
28,mis,match,zichzelf,17.0,248.0
28,mis,match,weer,18.0,284.0
28,mis,match,eens,19.0,277.3333333333333
28,mis,match,belachelijk,20.0,284.0
28,mis,match,gemaakt.,21.0,342.3333333333333
28,mis,mis,De,1.0,483.6
28,mis,mis,cabaretier,2.0,802.0
28,mis,mis,maakte,3.0,476.0
28,mis,mis,over,4.0,497.2
28,mis,mis,een,5.0,423.0
28,mis,mis,waarzegger,6.0,499.0
28,mis,mis,veel,7.0,635.2
28,mis,mis,grappen,8.0,970.0
28,mis,mis,tijdens,9.0,409.6
28,mis,mis,die,10.0,363.6
28,mis,mis,voorstelling.,11.0,587.2
28,mis,mis,De,12.0,617.6
28,mis,mis,vorige,13.0,424.6
28,mis,mis,keer,14.0,445.2
28,mis,mis,had,15.0,505.6
28,mis,mis,zij,16.0,480.2
28,mis,mis,zichzelf,17.0,527.6
28,mis,mis,weer,18.0,518.6
28,mis,mis,eens,19.0,450.6
28,mis,mis,belachelijk,20.0,538.0
28,mis,mis,gemaakt.,21.0,1303.4
29,match,match,De,1.0,327.2
29,match,match,beroepsmilitair,2.0,539.4
29,match,match,vroeg,3.0,430.0
29,match,match,aan,4.0,373.2
29,match,match,een,5.0,533.4
29,match,match,diëtist,6.0,411.2
29,match,match,om,7.0,379.0
29,match,match,voedingsadvies,8.0,490.8
29,match,match,die,9.0,411.6
29,match,match,dag.,10.0,439.2
29,match,match,Al,11.0,525.6
29,match,match,de,12.0,327.8
29,match,match,hele,13.0,304.0
29,match,match,week,14.0,328.2
29,match,match,zag,15.0,324.6
29,match,match,hij,16.0,345.0
29,match,match,hier,17.0,368.2
29,match,match,heel,18.0,340.0
29,match,match,erg,19.0,359.4
29,match,match,tegen,20.0,437.2
29,match,match,op.,21.0,677.2
29,match,mis,De,1.0,421.2
29,match,mis,beroepsmilitair,2.0,527.8
29,match,mis,vroeg,3.0,517.8
29,match,mis,aan,4.0,386.4
29,match,mis,een,5.0,362.0
29,match,mis,diëtiste,6.0,485.75
29,match,mis,di�tiste,6.0,676.0
29,match,mis,om,7.0,566.2
29,match,mis,voedingsadvies,8.0,497.4
29,match,mis,die,9.0,406.6
29,match,mis,dag.,10.0,494.8
29,match,mis,Al,11.0,412.6
29,match,mis,de,12.0,328.4
29,match,mis,hele,13.0,399.2
29,match,mis,week,14.0,344.2
29,match,mis,zag,15.0,349.6
29,match,mis,hij,16.0,381.8
29,match,mis,hier,17.0,322.6
29,match,mis,heel,18.0,351.8
29,match,mis,erg,19.0,346.8
29,match,mis,tegen,20.0,347.4
29,match,mis,op.,21.0,452.2
29,mis,match,De,1.0,289.5
29,mis,match,beroepsmilitair,2.0,326.5
29,mis,match,vroeg,3.0,326.5
29,mis,match,aan,4.0,255.5
29,mis,match,een,5.0,245.0
29,mis,match,diëtiste,6.0,280.0
29,mis,match,om,7.0,270.5
29,mis,match,voedingsadvies,8.0,418.5
29,mis,match,die,9.0,311.5
29,mis,match,dag.,10.0,549.5
29,mis,match,Al,11.0,360.0
29,mis,match,de,12.0,209.0
29,mis,match,hele,13.0,206.0
29,mis,match,week,14.0,242.5
29,mis,match,zag,15.0,276.5
29,mis,match,zij,16.0,220.0
29,mis,match,hier,17.0,215.5
29,mis,match,heel,18.0,260.0
29,mis,match,erg,19.0,353.0
29,mis,match,tegen,20.0,355.0
29,mis,match,op.,21.0,1640.5
29,mis,mis,De,1.0,415.5
29,mis,mis,beroepsmilitair,2.0,508.25
29,mis,mis,vroeg,3.0,403.75
29,mis,mis,aan,4.0,376.5
29,mis,mis,een,5.0,361.5
29,mis,mis,diëtist,6.0,437.0
29,mis,mis,om,7.0,422.75
29,mis,mis,voedingsadvies,8.0,523.25
29,mis,mis,die,9.0,484.25
29,mis,mis,dag.,10.0,493.5
29,mis,mis,Al,11.0,445.75
29,mis,mis,de,12.0,369.25
29,mis,mis,hele,13.0,357.75
29,mis,mis,week,14.0,407.75
29,mis,mis,zag,15.0,392.0
29,mis,mis,zij,16.0,430.25
29,mis,mis,hier,17.0,466.5
29,mis,mis,heel,18.0,392.5
29,mis,mis,erg,19.0,414.75
29,mis,mis,tegen,20.0,379.25
29,mis,mis,op.,21.0,363.6666666666667
3,match,match,De,1.0,461.2
3,match,match,wethouder,2.0,411.6
3,match,match,bestelde,3.0,513.2
3,match,match,bij,4.0,597.8
3,match,match,een,5.0,484.2
3,match,match,barman,6.0,497.2
3,match,match,een,7.0,512.6
3,match,match,drankje,8.0,443.6
3,match,match,tijdens,9.0,412.8
3,match,match,het,10.0,390.0
3,match,match,feest.,11.0,512.4
3,match,match,De,12.0,455.4
3,match,match,hele,13.0,446.4
3,match,match,tijd,14.0,469.4
3,match,match,was,15.0,434.8
3,match,match,hij,16.0,376.0
3,match,match,druk,17.0,372.2
3,match,match,in,18.0,362.0
3,match,match,de,19.0,366.0
3,match,match,weer.,20.0,632.0
3,match,mis,De,1.0,289.0
3,match,mis,wethouder,2.0,372.0
3,match,mis,bestelde,3.0,279.6666666666667
3,match,mis,bij,4.0,260.3333333333333
3,match,mis,een,5.0,276.3333333333333
3,match,mis,barvrouw,6.0,238.0
3,match,mis,een,7.0,187.33333333333334
3,match,mis,drankje,8.0,254.0
3,match,mis,tijdens,9.0,325.6666666666667
3,match,mis,het,10.0,249.33333333333334
3,match,mis,feest.,11.0,291.3333333333333
3,match,mis,De,12.0,324.6666666666667
3,match,mis,hele,13.0,214.66666666666666
3,match,mis,tijd,14.0,197.0
3,match,mis,was,15.0,212.66666666666666
3,match,mis,hij,16.0,256.6666666666667
3,match,mis,druk,17.0,195.33333333333334
3,match,mis,in,18.0,180.0
3,match,mis,de,19.0,184.66666666666666
3,match,mis,weer.,20.0,296.3333333333333
3,mis,match,De,1.0,513.6666666666666
3,mis,match,wethouder,2.0,504.6666666666667
3,mis,match,bestelde,3.0,387.6666666666667
3,mis,match,bij,4.0,375.3333333333333
3,mis,match,een,5.0,354.3333333333333
3,mis,match,barvrouw,6.0,458.0
3,mis,match,een,7.0,367.3333333333333
3,mis,match,drankje,8.0,331.6666666666667
3,mis,match,tijdens,9.0,362.6666666666667
3,mis,match,het,10.0,359.3333333333333
3,mis,match,feest.,11.0,672.0
3,mis,match,De,12.0,402.0
3,mis,match,hele,13.0,414.3333333333333
3,mis,match,tijd,14.0,329.0
3,mis,match,was,15.0,365.3333333333333
3,mis,match,zij,16.0,344.0
3,mis,match,druk,17.0,375.3333333333333
3,mis,match,in,18.0,328.3333333333333
3,mis,match,de,19.0,370.6666666666667
3,mis,match,weer.,20.0,551.0
3,mis,mis,De,1.0,260.5
3,mis,mis,wethouder,2.0,275.5
3,mis,mis,bestelde,3.0,344.0
3,mis,mis,bij,4.0,433.5
3,mis,mis,een,5.0,294.0
3,mis,mis,barman,6.0,310.5
3,mis,mis,een,7.0,293.5
3,mis,mis,drankje,8.0,217.5
3,mis,mis,tijdens,9.0,320.5
3,mis,mis,het,10.0,197.0
3,mis,mis,feest.,11.0,445.0
3,mis,mis,De,12.0,498.5
3,mis,mis,hele,13.0,203.5
3,mis,mis,tijd,14.0,233.5
3,mis,mis,was,15.0,210.5
3,mis,mis,zij,16.0,226.0
3,mis,mis,druk,17.0,390.0
3,mis,mis,in,18.0,203.0
3,mis,mis,de,19.0,539.5
3,mis,mis,weer.,20.0,195.0
30,match,match,De,1.0,376.5
30,match,match,deurwaarder,2.0,478.0
30,match,match,keek,3.0,419.0
30,match,match,naar,4.0,455.0
30,match,match,slechts,5.0,481.0
30,match,match,één,6.0,352.0
30,match,match,receptionist,7.0,339.5
30,match,match,om,8.0,401.5
30,match,match,bij,9.0,367.0
30,match,match,binnenkomst.,10.0,671.0
30,match,match,Zoals,11.0,505.0
30,match,match,wel,12.0,332.0
30,match,match,vaker,13.0,308.5
30,match,match,werd,14.0,372.5
30,match,match,hij,15.0,326.0
30,match,match,door,16.0,295.5
30,match,match,niet,17.0,355.0
30,match,match,zoveel,18.0,419.0
30,match,match,mensen,19.0,361.5
30,match,match,opgemerkt.,20.0,458.0
30,match,mis,De,1.0,504.25
30,match,mis,deurwaarder,2.0,669.75
30,match,mis,keek,3.0,425.75
30,match,mis,naar,4.0,422.0
30,match,mis,slechts,5.0,424.25
30,match,mis,één,6.0,431.5
30,match,mis,receptioniste,7.0,534.25
30,match,mis,om,8.0,532.0
30,match,mis,bij,9.0,444.5
30,match,mis,binnenkomst.,10.0,903.0
30,match,mis,Zoals,11.0,835.0
30,match,mis,wel,12.0,477.0
30,match,mis,vaker,13.0,469.25
30,match,mis,werd,14.0,518.75
30,match,mis,hij,15.0,361.0
30,match,mis,door,16.0,435.25
30,match,mis,niet,17.0,385.75
30,match,mis,zoveel,18.0,501.0
30,match,mis,mensen,19.0,497.75
30,match,mis,opgemerkt.,20.0,626.0
30,mis,match,De,1.0,499.0
30,mis,match,deurwaarder,2.0,577.2
30,mis,match,keek,3.0,785.4
30,mis,match,naar,4.0,427.2
30,mis,match,slechts,5.0,617.4
30,mis,match,één,6.0,548.25
30,mis,match,��n,6.0,574.0
30,mis,match,receptioniste,7.0,553.6
30,mis,match,om,8.0,428.8
30,mis,match,bij,9.0,432.8
30,mis,match,binnenkomst.,10.0,991.4
30,mis,match,Zoals,11.0,620.8
30,mis,match,wel,12.0,472.0
30,mis,match,vaker,13.0,438.4
30,mis,match,werd,14.0,339.6
30,mis,match,zij,15.0,360.8
30,mis,match,door,16.0,372.2
30,mis,match,niet,17.0,367.2
30,mis,match,zoveel,18.0,487.6
30,mis,match,mensen,19.0,470.2
30,mis,match,opgemerkt.,20.0,731.0
30,mis,mis,De,1.0,364.6
30,mis,mis,deurwaarder,2.0,572.0
30,mis,mis,keek,3.0,514.0
30,mis,mis,naar,4.0,415.8
30,mis,mis,slechts,5.0,485.4
30,mis,mis,één,6.0,459.6
30,mis,mis,receptionist,7.0,673.8
30,mis,mis,om,8.0,600.2
30,mis,mis,bij,9.0,428.8
30,mis,mis,binnenkomst.,10.0,820.25
30,mis,mis,Zoals,11.0,457.8
30,mis,mis,wel,12.0,714.6
30,mis,mis,vaker,13.0,838.6
30,mis,mis,werd,14.0,397.0
30,mis,mis,zij,15.0,430.0
30,mis,mis,door,16.0,397.4
30,mis,mis,niet,17.0,436.2
30,mis,mis,zoveel,18.0,407.4
30,mis,mis,mensen,19.0,450.0
30,mis,mis,opgemerkt.,20.0,761.75
31,match,match,De,1.0,675.0
31,match,match,programmeur,2.0,578.3333333333334
31,match,match,kreeg,3.0,328.3333333333333
31,match,match,van,4.0,304.3333333333333
31,match,match,een,5.0,411.0
31,match,match,leraar,6.0,408.3333333333333
31,match,match,feedback,7.0,379.3333333333333
31,match,match,op,8.0,350.3333333333333
31,match,match,het,9.0,341.6666666666667
31,match,match,systeem.,10.0,625.6666666666666
31,match,match,Al,11.0,804.0
31,match,match,vanaf,12.0,332.0
31,match,match,het,13.0,355.3333333333333
31,match,match,begin,14.0,349.3333333333333
31,match,match,wist,15.0,227.33333333333334
31,match,match,hij,16.0,311.6666666666667
31,match,match,zich,17.0,230.66666666666666
31,match,match,er,18.0,269.3333333333333
31,match,match,niet,19.0,435.6666666666667
31,match,match,zo,20.0,245.33333333333334
31,match,match,goed,21.0,252.66666666666666
31,match,match,raad,22.0,329.3333333333333
31,match,match,mee.,23.0,412.0
31,match,mis,De,1.0,319.2
31,match,mis,programmeur,2.0,331.6
31,match,mis,kreeg,3.0,415.8
31,match,mis,van,4.0,374.4
31,match,mis,een,5.0,415.2
31,match,mis,lerares,6.0,396.4
31,match,mis,feedback,7.0,466.0
31,match,mis,op,8.0,349.2
31,match,mis,het,9.0,343.2
31,match,mis,systeem.,10.0,480.2
31,match,mis,Al,11.0,376.0
31,match,mis,vanaf,12.0,415.2
31,match,mis,het,13.0,378.0
31,match,mis,begin,14.0,318.6
31,match,mis,wist,15.0,353.8
31,match,mis,hij,16.0,336.4
31,match,mis,zich,17.0,376.0
31,match,mis,er,18.0,307.6
31,match,mis,niet,19.0,331.4
31,match,mis,zo,20.0,331.0
31,match,mis,goed,21.0,303.8
31,match,mis,raad,22.0,339.2
31,match,mis,mee.,23.0,534.0
31,mis,match,De,1.0,427.0
31,mis,match,programmeur,2.0,371.0
31,mis,match,kreeg,3.0,485.25
31,mis,match,van,4.0,404.75
31,mis,match,een,5.0,386.25
31,mis,match,lerares,6.0,398.25
31,mis,match,feedback,7.0,508.25
31,mis,match,op,8.0,361.25
31,mis,match,het,9.0,371.0
31,mis,match,systeem.,10.0,570.75
31,mis,match,Al,11.0,438.75
31,mis,match,vanaf,12.0,368.25
31,mis,match,het,13.0,393.25
31,mis,match,begin,14.0,408.75
31,mis,match,wist,15.0,374.25
31,mis,match,zij,16.0,370.75
31,mis,match,zich,17.0,376.25
31,mis,match,er,18.0,415.5
31,mis,match,niet,19.0,363.25
31,mis,match,zo,20.0,380.75
31,mis,match,goed,21.0,381.5
31,mis,match,raad,22.0,780.0
31,mis,match,mee.,23.0,392.6666666666667
31,mis,mis,De,1.0,365.5
31,mis,mis,programmeur,2.0,388.0
31,mis,mis,kreeg,3.0,491.5
31,mis,mis,van,4.0,345.5
31,mis,mis,een,5.0,345.5
31,mis,mis,leraar,6.0,341.0
31,mis,mis,feedback,7.0,371.0
31,mis,mis,op,8.0,362.5
31,mis,mis,het,9.0,359.0
31,mis,mis,systeem.,10.0,1395.5
31,mis,mis,Al,11.0,373.0
31,mis,mis,vanaf,12.0,326.0
31,mis,mis,het,13.0,330.0
31,mis,mis,begin,14.0,332.0
31,mis,mis,wist,15.0,327.5
31,mis,mis,zij,16.0,337.5
31,mis,mis,zich,17.0,330.5
31,mis,mis,er,18.0,348.0
31,mis,mis,niet,19.0,338.5
31,mis,mis,zo,20.0,370.0
31,mis,mis,goed,21.0,379.5
31,mis,mis,raad,22.0,425.5
31,mis,mis,mee.,23.0,369.5
32,match,match,De,1.0,483.0
32,match,match,accountant,2.0,545.0
32,match,match,had,3.0,430.5
32,match,match,een,4.0,419.6666666666667
32,match,match,zakenman,5.0,412.6666666666667
32,match,match,op,6.0,345.3333333333333
32,match,match,de,7.0,320.0
32,match,match,hoogte,8.0,337.6666666666667
32,match,match,gesteld,9.0,344.6666666666667
32,match,match,die,10.0,326.0
32,match,match,avond.,11.0,827.0
32,match,match,Al,12.0,461.0
32,match,match,sinds,13.0,369.0
32,match,match,jaren,14.0,327.3333333333333
32,match,match,had,15.0,322.3333333333333
32,match,match,hij,16.0,331.0
32,match,match,niet,17.0,336.0
32,match,match,meer,18.0,313.3333333333333
32,match,match,zoiets,19.0,320.6666666666667
32,match,match,meegemaakt.,20.0,985.0
32,match,mis,De,1.0,350.0
32,match,mis,accountant,2.0,425.5
32,match,mis,had,3.0,359.0
32,match,mis,een,4.0,376.5
32,match,mis,zakenvrouw,5.0,970.5
32,match,mis,op,6.0,362.5
32,match,mis,de,7.0,344.5
32,match,mis,hoogte,8.0,389.5
32,match,mis,gesteld,9.0,363.0
32,match,mis,die,10.0,370.0
32,match,mis,avond.,11.0,1170.5
32,match,mis,Al,12.0,364.0
